学校招生代码,学校名称,专业招生代码,专业名称,计划,语种,学制,学费
 	1669 ,	郑州大学  理工——普通类本科批 ,76,统计学,4,不限,4,3700
 	1669 ,	郑州大学  理工——普通类本科批 ,78,水利类(水利水电工程、水文与水资源工程),4,不限,4,3700
 	1669 ,	郑州大学  理工——普通类本科批 ,79,环境工程,2,不限,4,3700
 	1669 ,	郑州大学  理工——普通类本科批 ,80,给排水科学与工程,4,不限,4,3700
 	1669 ,	郑州大学  理工——普通类本科批 ,82,道路桥梁与渡河工程,2,不限,4,3700
 	1669 ,	郑州大学  理工——普通类本科批 ,85,土木类(土木工程、建筑环境与能源应用工程、城市地下空间工程),14,不限,4,3700
 	1669 ,	郑州大学  理工——普通类本科批 ,86,交通工程,4,不限,4,3700
 	1669 ,	郑州大学  理工——普通类本科批 ,92,物理学类(物理学、应用物理学),6,不限,4,3700
 	1669 ,	郑州大学  理工——普通类本科批 ,93,测控技术与仪器,4,不限,4,3700
 	1669 ,	郑州大学  理工——普通类本科批 ,99,计算机类(计算机科学与技术、软件工程),10,不限,4,3700
 	1669 ,	郑州大学  理工——普通类本科批 ,A1,电子信息类(电子信息工程、通信工程),6,不限,4,3700
 	1669 ,	郑州大学  理工——普通类本科批 ,A4,信息管理与信息系统,2,不限,4,3700
 	1669 ,	郑州大学  理工——普通类本科批 ,A6,医学检验技术,2,不限,4,4500
 	1670 ,	郑州工程技术学院 (郑州)  理工——普通类本科批 ,	03,电子信息工程,3,不限,4,3700
 	1670 ,	郑州工程技术学院 (郑州)  理工——普通类本科批 ,	04,工程管理,2,不限,4,3400
 	1670 ,	郑州工程技术学院 (郑州)  理工——普通类本科批 ,	05,化学工程与工艺,1,不限,4,3700
 	1670 ,	郑州工程技术学院 (郑州)  理工——普通类本科批 ,	06,机械电子工程,1,不限,4,3700
 	1670 ,	郑州工程技术学院 (郑州)  理工——普通类本科批 ,	07,机械设计制造及其自动化,2,不限,4,3700
 	1670 ,	郑州工程技术学院 (郑州)  理工——普通类本科批 ,	08,食品科学与工程,1,不限,4,3700
 	1671 ,	郑州工业应用技术学院  理工——普通类本科批 ,	09,土木工程,3,不限,4,13900
 	1671 ,	郑州工业应用技术学院  理工——普通类本科批 ,37,学前教育,2,不限,4,13900
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,	01,工商管理类(财务管理、会计学、审计学、会计学(注册会计师方向)),2,不限,4,3400
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,	06,金融学类(保险学、金融工程、金融学),2,不限,4,3400
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,	0A,贸易经济,2,不限,4,3400
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,	0D,信息管理与信息系统,2,不限,4,3700
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,	0F,工业工程,2,不限,4,3700
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,	0G,质量管理工程,2,不限,4,3700
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,	0H,机械类(材料成型及控制工程、车辆工程、机械设计制造及其自动化),6,不限,4,3700
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,	0S,环境工程,2,不限,4,3700
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,	0V,计算机类(计算机科学与技术、软件工程、网络工程),5,不限,4,3700
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,	0X,数学与应用数学,2,不限,4,3700
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,	0Y,应用物理学,2,不限,4,3700
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,10,行政管理,2,不限,4,3400
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,13,电子信息工程,2,不限,4,3700
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,14,通信工程,2,不限,4,3700
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,1E,航空航天类(飞行器动力工程、飞行器设计与工程、飞行器适航技术、飞行器质量与可靠性),4,不限,4,3700
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,1G,交通运输(空管与签派),2,不限,4,3700
 	1672 ,	郑州航空工业管理学院  理工——普通类本科批 ,1K,物流管理,2,不限,4,3400
 	1673 ,	郑州轻工业学院  理工——普通类本科批 ,	02,通信工程,2,不限,4,3700
 	1673 ,	郑州轻工业学院  理工——普通类本科批 ,24,过程装备与控制工程,2,不限,4,3700
 	1673 ,	郑州轻工业学院  理工——普通类本科批 ,47,机械设计制造及其自动化,2,不限,4,3700
 	1673 ,	郑州轻工业学院  理工——普通类本科批 ,49,测控技术与仪器,2,不限,4,3700
 	1675 ,	郑州师范学院  理工——普通类本科批 ,45,计算机科学与技术(师范类),2,不限,4,3700
 	1677 ,	中北大学信息商务学院 (晋中)  理工——普通类本科批 ,	0F,电子信息工程,2,不限,4,15800
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,	01,弹药工程与爆炸技术,3,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,	02,飞行器设计与工程,3,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,	03,飞行器制造工程,4,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,	04,探测制导与控制技术,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,	05,武器发射工程,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,	06,武器系统与工程,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,	07,装甲车辆工程,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,	08,机械类(机械设计制造及其自动化、机械电子工程、过程装备与控制工程),13,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,	09,包装工程,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,11,复合材料与工程,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,12,高分子材料与工程,3,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,13,金属材料工程,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,14,无机非金属材料工程,4,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,15,化学工程与工艺,3,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,18,电子信息类(电子信息工程、通信工程、光电信息科学与工程),5,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,19,信息对抗技术,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,20,生物医学工程,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,21,测控技术与仪器,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,22,电子科学与技术,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,23,微电子科学与工程,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,24,计算机类(计算机科学与技术、物联网工程、数据科学与大数据技术),4,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,25,数学与应用数学,2,不限,4,5100
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,26,信息与计算科学,3,不限,4,5100
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,27,统计学,2,不限,4,5100
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,28,应用化学,3,不限,4,5100
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,29,应用物理学,2,不限,4,5100
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,30,土木工程,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,31,工程力学,3,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,32,经济统计学,3,不限,4,5100
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,36,工业工程,2,不限,4,5100
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,46,安全工程,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,47,环境工程,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,48,特种能源技术与工程,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,49,车辆工程,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,50,能源与动力工程,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,51,电气工程及其自动化,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,52,电气工程与智能控制,3,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,53,轨道交通信号与控制,2,不限,4,5500
 	1676 ,	中北大学 (太原)  理工——普通类本科批 ,54,自动化,2,不限,4,5500
 	1680 ,	中国传媒大学南广学院 (南京)  理工——普通类本科批 ,C1,新闻传播学类(新闻学、广播电视学、广告学、传播学、网络与新媒体专业),2,不限,4,14000
 	1678 ,	中国传媒大学 (北京)  理工——普通类本科批 ,31,新闻学,2,不限,4,5000
 	1678 ,	中国传媒大学 (北京)  理工——普通类本科批 ,39,翻译(详细要求见招生章程),2,英语,4,6000
 	1678 ,	中国传媒大学 (北京)  理工——普通类本科批 ,51,经济学类(国际经济与贸易(国际文化贸易方向)、经济学(传媒经济方向)、经济学(数字经济方向)),2,不限,4,5000
 	1678 ,	中国传媒大学 (北京)  理工——普通类本科批 ,60,通信工程(无线多媒体广播技术方向),2,不限,4,5500
 	1678 ,	中国传媒大学 (北京)  理工——普通类本科批 ,61,广播电视工程,2,不限,4,5500
 	1678 ,	中国传媒大学 (北京)  理工——普通类本科批 ,64,数字媒体技术,2,不限,4,5500
 	1678 ,	中国传媒大学 (北京)  理工——普通类本科批 ,68,计算机科学与技术,2,不限,4,5500
 	1678 ,	中国传媒大学 (北京)  理工——普通类本科批 ,70,软件工程(移动互联网方向),2,不限,4,5500
 	1678 ,	中国传媒大学 (北京)  理工——普通类本科批 , 	1679 ,	中国传媒大学 (北京)  理工——普通类本科批 ,	2 , , , 
 	1678 ,	中国传媒大学 (北京)  理工——普通类本科批 ,73,新闻传播学类(中外合作办学)(传播学),2,不限,4,50000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,	01,地质学(理科基地班)(本硕统筹培养，采取分流补进措施),3,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,	02,地质学,4,不限,4,4500
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,	03,地质学(地质地球物理复合),2,不限,4,4500
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,	05,地球化学,2,不限,4,4500
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,	06,资源勘查工程(固体矿产),2,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,	07,地质工程,3,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,	08,土木工程,3,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,	09,机械设计制造及其自动化,3,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,10,安全工程,2,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,11,材料科学与工程,3,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,14,计算机科学与技术,4,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,15,电气工程及其自动化,3,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,18,软件工程,1,不限,4,5500
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,19,水文与水资源工程,2,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,21,地下水科学与工程,3,不限,4,5500
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,22,石油工程,3,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,23,资源勘查工程(能源),2,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,24,资源勘查工程(新能源地质与工程),2,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,25,工商管理,2,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,26,会计学,1,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,28,经济学,3,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,32,宝石及材料工艺学,3,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,35,勘查技术与工程,3,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,36,测控技术与仪器,3,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,37,海洋科学,3,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,38,海洋资源与环境,2,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,40,测绘工程,4,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 , 	1682 ,	中国地质大学(北京),	3 , , , 
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,F1,材料科学与工程(只招少数民族考生，入学后与其他新生混合编班),1,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,F2,电气工程及其自动化(只招少数民族考生，入学后与其他新生混合编班),1,不限,4,5000
 	1681 ,	中国地质大学(北京)  理工——普通类本科批 ,F3,海洋科学(只招少数民族考生，入学后与其他新生混合编班),1,不限,4,5000
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,	02,地质学(基地班),1,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,	03,地质学类(地质学、地球化学),1,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,	04,资源勘查工程(基地班),1,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,	06,石油工程,1,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,	07,材料化学,1,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,13,土木工程,2,不限,4,5850
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,14,城市地下空间工程,2,不限,4,待定
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,15,地质工程,5,不限,4,5850
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,19,地球信息科学与技术,2,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,20,勘查技术与工程(勘查地球物理方向),1,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,21,海洋科学(菁英班),2,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,22,海洋工程与技术,2,不限,4,待定
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,23,机械设计制造及其自动化,2,不限,4,5850
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,25,电子信息工程,2,不限,4,5850
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,29,经济学,1,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,31,统计学,1,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,36,信息管理与信息系统,1,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,37,工程管理,2,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,39,地理信息科学,2,不限,4,5850
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,41,测绘工程,1,不限,4,5850
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,43,地理空间信息工程,1,不限,4,5850
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,45,信息与计算科学,1,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,50,自然地理与资源环境,1,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,53,土地资源管理,1,不限,4,4500
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,54,计算机科学与技术,2,不限,4,5850
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,55,网络工程,1,不限,4,5850
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,56,信息安全,1,不限,4,5850
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,57,空间信息与数字技术,1,不限,4,5850
 	1683 ,	中国地质大学(武汉)  理工——普通类本科批 ,66,地质学类(地球科学菁英班)(地质学、地球化学、地球物理学、遥感科学与技术),1,不限,4,4500
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,22,国际经济与贸易,6,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,24,地质学,5,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,26,宝石及材料工艺学,3,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,27,机械设计制造及其自动化,3,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,28,电气工程及其自动化,6,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,29,土木工程,5,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,32,工商管理,3,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,34,会计学,8,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,35,财务管理,3,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,36,土地资源管理,3,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,39,物联网工程,3,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,40,工程造价,3,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,41,电子商务及法律,3,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,42,计算机科学与技术,5,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,43,金融工程,3,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,46,人力资源管理,3,不限,4,待定
 	1685 ,	中国地质大学长城学院 (保定)  理工——普通类本科批 ,47,建筑学,5,不限,4,待定
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,	0	0,海洋科学,2,不限,4,6300
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,	01,大气科学,2,不限,4,5800
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,	04,电子信息科学与技术,2,不限,4,5800
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,	06,海洋技术,2,不限,4,6300
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,	09,计算机科学与技术,2,不限,4,5800
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,11,化学,2,不限,4,6300
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,17,生物科学,2,不限,4,6300
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,18,海洋渔业科学与技术,2,不限,4,5800
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,20,水产养殖学,2,不限,4,6200
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,21,食品科学与工程类(食品科学与工程、海洋资源开发技术),2,不限,4,6300
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,24,地质学,2,不限,4,5800
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,25,勘查技术与工程,2,不限,4,5800
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,28,船舶与海洋工程,2,不限,4,5800
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,35,轮机工程,2,不限,4,5800
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,37,朝鲜语,2,不限,4,5000
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,38,德语,2,不限,4,5000
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,40,日语,2,不限,4,5000
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 , 	1687 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,	6 , , , 
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,	02,海洋科学类(中外合作办学)(海洋科学)(与澳大利亚塔斯马尼亚大学合办，仅招收有专业志愿的考生),4,不限,4,52000
 	1686 ,	中国海洋大学 (青岛)  理工——普通类本科批 ,46,法学类(中外合作办学)(法学)(与美国亚利桑那大学合办，仅招收有专业志愿的考生),2,不限,4,70000
 	1689 ,	中国计量大学现代科技学院 (杭州)  理工——普通类本科批 ,	06,机械类(机械设计制造及其自动化、机械电子工程),2,不限,4,19000
 	1689 ,	中国计量大学现代科技学院 (杭州)  理工——普通类本科批 ,	07,测控技术与仪器,1,不限,4,26000
 	1689 ,	中国计量大学现代科技学院 (杭州)  理工——普通类本科批 ,17,自动化类(自动化、电气工程及其自动化),2,不限,4,26000
 	1688 ,	中国计量大学 (杭州)  理工——普通类本科批 ,	06,外国语言文学类(英语、翻译),1,不限,4,4800
 	1688 ,	中国计量大学 (杭州)  理工——普通类本科批 ,	08,数学类(信息与计算科学、数学与应用数学),4,不限,4,4800
 	1688 ,	中国计量大学 (杭州)  理工——普通类本科批 ,	09,物理学类(应用物理学、声学),2,不限,4,4800
 	1688 ,	中国计量大学 (杭州)  理工——普通类本科批 ,10,生物科学类(生物工程、生物技术、动植物检疫),3,不限,4,5500
 	1688 ,	中国计量大学 (杭州)  理工——普通类本科批 ,11,机械类(机械设计制造及其自动化、机械电子工程),2,不限,4,6325
 	1688 ,	中国计量大学 (杭州)  理工——普通类本科批 ,13,测控技术与仪器,2,不限,4,6325
 	1688 ,	中国计量大学 (杭州)  理工——普通类本科批 ,14,材料类(材料科学与工程、材料化学、功能材料),3,不限,4,5500
 	1688 ,	中国计量大学 (杭州)  理工——普通类本科批 ,15,能源动力类(能源与动力工程、工程力学),2,不限,4,5500
 	1688 ,	中国计量大学 (杭州)  理工——普通类本科批 ,17,电子科学与技术(包含电子科学与技术、微电子科学与工程专业),2,不限,4,5500
 	1688 ,	中国计量大学 (杭州)  理工——普通类本科批 ,18,光电信息科学与工程,2,不限,4,6325
 	1688 ,	中国计量大学 (杭州)  理工——普通类本科批 ,26,工业工程类(质量管理工程、工业工程),2,不限,4,4800
 	1688 ,	中国计量大学 (杭州)  理工——普通类本科批 ,27,标准化工程,2,不限,4,5520
 	1690 ,	中国科学技术大学 (合肥)  理工——普通类本科批 ,	0	0,理科试验班类(数学类、物理学类、化学类、地球物理学类、生物科学类、材料类、电子信息类、计算机类、环境科学)(教学改革试点班）,3,不限,4,4800
 	1690 ,	中国科学技术大学 (合肥)  理工——普通类本科批 ,	01,理科试验班类(数学类、物理学类、化学类、生物科学类)(含华罗庚数学科技英才班、严济慈物理科技英才班、卢嘉锡化学科技英才班、贝时璋生命科技英才班),4,不限,4,4800
 	1690 ,	中国科学技术大学 (合肥)  理工——普通类本科批 ,	02,工科试验班(力学类、电子信息类、计算机类)(含钱学森力学科技英才班、计算机与信息科技英才班),3,不限,4,4800
 	1690 ,	中国科学技术大学 (合肥)  理工——普通类本科批 ,	03,数学类(数学与应用数学、信息与计算科学、统计学),3,不限,4,4800
 	1690 ,	中国科学技术大学 (合肥)  理工——普通类本科批 ,	04,物理学类(物理学、应用物理学、天文学、光电信息科学与工程、核工程与核技术),3,不限,4,4800
 	1690 ,	中国科学技术大学 (合肥)  理工——普通类本科批 ,	05,化学类(化学),1,不限,4,4800
 	1690 ,	中国科学技术大学 (合肥)  理工——普通类本科批 ,	06,地球物理学类(地球物理学、大气科学),1,不限,4,4800
 	1690 ,	中国科学技术大学 (合肥)  理工——普通类本科批 ,	07,生物科学类(生物科学、生物技术),1,不限,4,4800
 	1690 ,	中国科学技术大学 (合肥)  理工——普通类本科批 ,	08,材料类(材料物理、材料化学、高分子材料与工程),1,不限,4,4800
 	1690 ,	中国科学技术大学 (合肥)  理工——普通类本科批 ,	09,工科试验班(力学类、机械类、能源动力类、安全科学与工程类),2,不限,4,4800
 	1690 ,	中国科学技术大学 (合肥)  理工——普通类本科批 ,10,电子信息类(电子信息工程、电子科学与技术、通信工程、自动化、信息安全),2,不限,4,4800
 	1690 ,	中国科学技术大学 (合肥)  理工——普通类本科批 ,11,计算机类(计算机科学与技术),3,不限,4,4800
 	1690 ,	中国科学技术大学 (合肥)  理工——普通类本科批 ,13,经济管理试验班(管理科学、金融学、工商管理)(含管理科学、金融学、工商管理精英班),1,不限,4,4800
 	1691 ,	中国科学院大学 (北京)  理工——普通类本科批 ,	01,数学与应用数学,2,不限,4,5500
 	1691 ,	中国科学院大学 (北京)  理工——普通类本科批 ,	02,物理学,4,不限,4,5500
 	1691 ,	中国科学院大学 (北京)  理工——普通类本科批 ,	03,化学,4,不限,4,5500
 	1691 ,	中国科学院大学 (北京)  理工——普通类本科批 ,	04,天文学,1,不限,4,5500
 	1691 ,	中国科学院大学 (北京)  理工——普通类本科批 ,	05,人文地理与城乡规划,1,不限,4,5500
 	1691 ,	中国科学院大学 (北京)  理工——普通类本科批 ,	06,生物科学,4,不限,4,5500
 	1691 ,	中国科学院大学 (北京)  理工——普通类本科批 ,	07,理论与应用力学,1,不限,4,5500
 	1691 ,	中国科学院大学 (北京)  理工——普通类本科批 ,	08,材料科学与工程,2,不限,4,5500
 	1691 ,	中国科学院大学 (北京)  理工——普通类本科批 ,	09,电气工程及其自动化,1,不限,4,5500
 	1691 ,	中国科学院大学 (北京)  理工——普通类本科批 ,10,电子信息工程,2,不限,4,5500
 	1691 ,	中国科学院大学 (北京)  理工——普通类本科批 ,11,计算机科学与技术,4,不限,4,5500
 	1691 ,	中国科学院大学 (北京)  理工——普通类本科批 ,12,网络空间安全,2,不限,4,5500
 	1691 ,	中国科学院大学 (北京)  理工——普通类本科批 ,13,环境科学,1,不限,4,5500
 	1693 ,	中国矿业大学(北京)  理工——普通类本科批 ,11,采矿工程(不宜女生就读),4,不限,4,5500
 	1693 ,	中国矿业大学(北京)  理工——普通类本科批 ,12,安全工程,3,不限,4,5500
 	1693 ,	中国矿业大学(北京)  理工——普通类本科批 ,13,工业工程,2,不限,4,5000
 	1693 ,	中国矿业大学(北京)  理工——普通类本科批 ,14,消防工程,2,不限,4,5500
 	1693 ,	中国矿业大学(北京)  理工——普通类本科批 ,21,地质类(资源勘查工程、地质工程),5,不限,4,5500
 	1693 ,	中国矿业大学(北京)  理工——普通类本科批 ,22,测绘工程,3,不限,4,5500
 	1693 ,	中国矿业大学(北京)  理工——普通类本科批 ,24,遥感科学与技术,2,不限,4,5500
 	1693 ,	中国矿业大学(北京)  理工——普通类本科批 ,31,矿物加工工程,3,不限,4,5500
 	1693 ,	中国矿业大学(北京)  理工——普通类本科批 ,32,环境科学与工程类(环境工程、环境科学),5,不限,4,5500
 	1693 ,	中国矿业大学(北京)  理工——普通类本科批 ,33,化学工程与工艺,3,不限,4,5500
 	1693 ,	中国矿业大学(北京)  理工——普通类本科批 ,34,应用化学,2,不限,4,5500
 	1693 ,	中国矿业大学(北京)  理工——普通类本科批 ,41,计算机科学与技术,2,不限,4,5500
 	1693 ,	中国矿业大学(北京)  理工——普通类本科批 ,42,电气工程及其自动化,3,不限,4,5500
 	1693 ,	中国矿业大学(北京)  理工——普通类本科批 ,43,机械工程,2,不限,4,5500
