'Time','Province','City','Confirmed','Dead','Cured','Severe','Critical'
2020-02-10,广东省,肇庆,15,0,0,0,0
2020-02-10,广东省,阳江,13,0,0,0,0
2020-02-10,广东省,梅州,13,0,0,0,0
2020-02-10,广东省,茂名,11,0,0,0,0
2020-02-10,广东省,清远,10,0,0,0,0
2020-02-10,广东省,揭阳,8,0,0,0,0
2020-02-10,广东省,韶关,7,0,0,0,0
2020-02-10,广东省,汕尾,5,0,0,0,0
2020-02-10,广东省,潮州,5,0,0,0,0
2020-02-10,广东省,河源,3,0,0,0,0
2020-02-10,河北省,沧州,32,1,10,5,0
2020-02-10,河北省,唐山,31,0,2,3,0
2020-02-10,河北省,保定,30,0,9,2,0
2020-02-10,河北省,邯郸,27,0,3,2,0
2020-02-10,河北省,石家庄,27,0,3,2,0
2020-02-10,河北省,廊坊,26,0,5,0,0
2020-02-10,河北省,邢台,21,1,4,1,0
2020-02-10,河北省,张家口,21,0,2,3,0
2020-02-10,河北省,秦皇岛,9,0,0,2,0
2020-02-10,河北省,衡水,8,0,2,1,0
2020-02-10,河北省,承德,7,0,1,0,0
2020-02-10,湖北省,武汉,18454,0,0,0,0
2020-02-10,湖北省,孝感,2642,41,0,0,0
2020-02-10,湖北省,黄冈,2332,52,0,0,0
2020-02-10,湖北省,随州,1095,12,0,0,0
2020-02-10,湖北省,荆州,1075,17,0,0,0
2020-02-10,湖北省,襄阳,1063,12,0,0,0
2020-02-10,湖北省,黄石,835,5,0,0,0
2020-02-10,湖北省,鄂州,790,26,0,0,0
2020-02-10,湖北省,宜昌,772,0,0,0,0
2020-02-10,湖北省,荆门,656,21,0,0,0
2020-02-10,湖北省,咸宁,515,5,0,0,0
2020-02-10,湖北省,十堰,505,1,0,0,0
2020-02-10,湖北省,仙桃,438,11,0,0,0
2020-02-10,湖北省,天门,261,10,0,0,0
2020-02-10,湖北省,恩施州,195,2,0,0,0
2020-02-10,湖北省,潜江,90,3,0,0,0
2020-02-10,湖北省,神农架林区,10,0,0,0,0
2020-02-10,江西省,南昌,195,0,46,0,0
2020-02-10,江西省,新余,110,0,22,0,0
2020-02-10,江西省,上饶,111,0,13,0,0
2020-02-10,江西省,九江,101,0,13,0,0
2020-02-10,江西省,宜春,83,0,10,0,0
2020-02-10,江西省,赣州,72,0,7,0,0
2020-02-10,江西省,抚州,67,0,9,0,0
2020-02-10,江西省,萍乡,26,0,1,0,0
2020-02-10,江西省,吉安,19,0,4,0,0
2020-02-10,江西省,鹰潭,14,0,1,0,0
2020-02-10,江西省,景德镇,5,0,1,0,0
2020-02-10,江西省,赣江新区,1,0,0,0,0
2020-02-10,内蒙古,呼和浩特,7,0,0,0,0
2020-02-10,内蒙古,包头,11,0,0,1,2
2020-02-10,内蒙古,呼伦贝尔,5,0,1,0,1
2020-02-10,内蒙古,兴安盟,1,0,0,0,0
2020-02-10,内蒙古,通辽,6,0,0,0,0
2020-02-10,内蒙古,赤峰,4,0,0,0,0
2020-02-10,内蒙古,锡林郭勒盟,2,0,1,0,0
2020-02-10,内蒙古,乌兰察布,3,0,0,0,0
2020-02-10,内蒙古,鄂尔多斯,11,0,2,2,0
2020-02-10,内蒙古,巴彦淖尔,6,0,0,0,0
2020-02-10,内蒙古,乌海,2,0,0,0,0
2020-02-10,山东省,济南,46,0,7,1,0
2020-02-10,山东省,青岛,53,1,11,2,0
2020-02-10,山东省,淄博,19,0,1,0,1
2020-02-10,山东省,枣庄,23,0,1,1,1
2020-02-10,山东省,烟台,41,0,3,3,0
2020-02-10,山东省,潍坊,38,0,1,1,0
2020-02-10,山东省,济宁,41,0,8,1,0
2020-02-10,山东省,泰安,32,0,1,0,1
2020-02-10,山东省,威海,37,0,8,2,0
2020-02-10,山东省,日照,15,0,2,0,0
2020-02-10,山东省,临沂,44,0,9,2,3
2020-02-10,山东省,德州,32,0,6,3,3
2020-02-10,山东省,聊城,37,0,2,0,0
2020-02-10,山东省,滨州,11,0,5,0,0
2020-02-10,山东省,菏泽,17,0,6,0,0
2020-02-10,山西省,晋中,33,0,8,2,0
2020-02-10,山西省,运城,19,0,4,0,1
2020-02-10,山西省,大同,11,0,3,0,0
2020-02-10,山西省,吕梁,6,0,3,0,0
2020-02-10,山西省,太原,18,0,3,3,1
2020-02-10,山西省,朔州,7,0,2,0,1
2020-02-10,山西省,长治,7,0,0,2,0
2020-02-10,山西省,晋城,8,0,2,0,2
2020-02-10,山西省,忻州,7,0,0,3,0
2020-02-10,山西省,阳泉,4,0,0,1,0
2020-02-10,山西省,临汾,2,0,1,0,0
2020-02-10,天津市,河北,10,0,2,0,0
2020-02-10,天津市,河东,11,1,2,1,0
2020-02-10,天津市,河西,4,0,1,0,0
2020-02-10,天津市,和平,6,0,1,0,0
2020-02-10,天津市,南开,3,0,0,0,0
2020-02-10,天津市,宝坻,35,1,0,1,0
2020-02-10,天津市,东丽,4,0,0,0,0
2020-02-10,天津市,西青,4,0,0,0,0
2020-02-10,天津市,红桥,2,0,1,0,0
2020-02-10,天津市,滨海新区,3,0,0,0,0
2020-02-10,天津市,宁河,4,0,0,0,0
2020-02-10,天津市,津南,1,0,0,0,0
2020-02-10,天津市,武清,1,0,0,0,0
2020-02-10,天津市,北辰,1,0,0,0,0
2020-02-10,天津市,其他,6,0,1,0,0
2020-02-10,西藏,待明确地,1,0,0,0,0
2020-02-10,澳门,澳门,10,0,0,0,0
2020-02-10,福建省,福州,63,0,0,0,0
2020-02-10,福建省,厦门,31,0,0,0,0
2020-02-10,福建省,漳州,17,0,0,0,0
2020-02-10,福建省,泉州,43,0,0,0,0
2020-02-10,福建省,三明,13,0,0,0,0
2020-02-10,福建省,莆田,51,0,0,0,0
2020-02-10,福建省,南平,19,0,0,0,0
2020-02-10,福建省,龙岩,6,0,0,0,0
2020-02-10,福建省,宁德,24,0,0,0,0
2020-02-10,广西,南宁,41,0,0,1,1
2020-02-10,广西,柳州,22,0,0,0,0
2020-02-10,广西,桂林,30,0,0,0,1
2020-02-10,广西,梧州,5,0,0,0,0
2020-02-10,广西,北海,36,0,0,1,0
2020-02-10,广西,防城港,17,0,0,1,1
2020-02-10,广西,钦州,8,0,0,0,0
2020-02-10,广西,贵港,8,0,0,1,0
2020-02-10,广西,玉林,9,0,0,0,1
2020-02-10,广西,百色,3,0,0,0,0
2020-02-10,广西,贺州,4,0,0,0,0
2020-02-10,广西,河池,21,1,0,2,4
2020-02-10,广西,来宾,11,0,0,0,0
2020-02-10,黑龙江省,哈尔滨,146,0,15,0,0
2020-02-10,黑龙江省,绥化,39,4,3,0,0
2020-02-10,黑龙江省,鸡西,38,0,1,0,0
2020-02-10,黑龙江省,双鸭山,38,2,1,0,0
2020-02-10,黑龙江省,齐齐哈尔,32,1,0,0,0
2020-02-10,黑龙江省,佳木斯,15,0,5,0,0
2020-02-10,黑龙江省,七台河,15,0,0,0,0
2020-02-10,黑龙江省,大庆,14,1,0,0,0
2020-02-10,黑龙江省,牡丹江,12,0,1,0,0
2020-02-10,黑龙江省,鹤岗,5,0,1,0,0
2020-02-10,黑龙江省,黑河,4,0,0,0,0
2020-02-10,黑龙江省,大兴安岭地,2,0,0,0,0
2020-02-10,湖南省,长沙,219,0,39,22,0
2020-02-10,湖南省,衡阳,45,0,16,4,0
2020-02-10,湖南省,株洲,68,0,11,7,0
2020-02-10,湖南省,湘潭,32,0,11,4,0
2020-02-10,湖南省,邵阳,91,0,22,4,0
2020-02-10,湖南省,岳阳,134,1,21,2,0
2020-02-10,湖南省,常德,73,0,15,5,0
2020-02-10,湖南省,张家界,5,0,3,0,0
2020-02-10,湖南省,益阳,54,0,16,4,0
2020-02-10,湖南省,郴州,33,0,13,1,0
2020-02-10,湖南省,永州,42,0,13,2,0
2020-02-10,湖南省,怀化,39,0,15,3,0
2020-02-10,湖南省,娄底,69,0,8,4,0
2020-02-10,湖南省,湘西自治州,8,0,6,0,0
2020-02-10,吉林省,长春,34,0,6,1,1
2020-02-10,吉林省,吉林,3,0,2,0,0
2020-02-10,吉林省,延边,3,0,0,0,0
2020-02-10,吉林省,辽源,6,0,0,0,0
2020-02-10,吉林省,松原,1,0,1,1,0
2020-02-10,吉林省,通化,3,0,0,0,0
2020-02-10,吉林省,四平,10,1,1,0,0
2020-02-10,吉林省,公主岭,5,0,1,0,1
2020-02-10,吉林省,白城,1,0,0,0,1
2020-02-10,吉林省,梅河口,1,0,0,0,0
2020-02-10,宁夏,银川,30,0,0,0,0
2020-02-10,宁夏,石嘴山,1,0,0,0,0
2020-02-10,宁夏,吴忠,15,0,0,0,0
2020-02-10,宁夏,固原,3,0,0,0,0
2020-02-10,宁夏,中卫,3,0,0,0,0
2020-02-10,宁夏,宁东,1,0,0,0,0
2020-02-10,上海市,其他,97,0,21,0,0
2020-02-10,上海市,浦东,56,0,0,0,0
2020-02-10,上海市,静安,16,0,3,0,0
2020-02-10,上海市,闵行,17,0,2,0,0
2020-02-10,上海市,长宁,11,0,3,0,0
2020-02-10,上海市,黄浦,5,0,1,0,0
2020-02-10,上海市,徐汇,16,0,1,0,0
2020-02-10,上海市,虹口,7,0,2,0,0
2020-02-10,上海市,宝山,20,0,0,0,0
2020-02-10,上海市,奉贤,9,0,1,0,0
2020-02-10,上海市,松江,14,0,0,0,0
2020-02-10,上海市,普陀,8,0,0,0,0
2020-02-10,上海市,杨浦,8,0,0,0,0
2020-02-10,上海市,嘉定,8,0,1,0,0
2020-02-10,上海市,青浦,5,0,2,0,0
2020-02-10,上海市,金山,3,0,0,0,0
2020-02-10,上海市,崇明,2,0,0,0,0
2020-02-10,四川省,成都,124,1,30,0,0
2020-02-10,四川省,南充,34,0,2,0,0
2020-02-10,四川省,广安,30,0,3,0,0
2020-02-10,四川省,绵阳,21,0,4,0,0
2020-02-10,四川省,内江,18,0,2,0,0
2020-02-10,四川省,自贡,9,0,2,0,0
2020-02-10,四川省,达州,30,0,5,0,0
2020-02-10,四川省,巴中,22,0,1,0,0
2020-02-10,四川省,攀枝花,13,0,5,0,0
2020-02-10,四川省,德阳,16,0,0,0,0
2020-02-10,四川省,宜宾,9,0,3,0,0
2020-02-10,四川省,泸州,18,0,2,0,0
2020-02-10,四川省,遂宁,10,0,2,0,0
2020-02-10,四川省,雅安,6,0,2,0,0
2020-02-10,四川省,甘孜州,27,0,2,0,0
2020-02-10,四川省,凉山州,10,0,1,0,0
2020-02-10,四川省,广元,6,0,1,0,0
2020-02-10,四川省,乐山,3,0,0,0,0
2020-02-10,四川省,眉山,7,0,1,0,0
2020-02-10,四川省,资阳,3,0,1,0,0
2020-02-10,四川省,阿坝州,1,0,0,0,0
2020-02-10,云南省,昆明,45,0,6,0,0
2020-02-10,云南省,西双版纳州,15,0,0,0,0
2020-02-10,云南省,玉溪,14,0,1,0,0
2020-02-10,云南省,保山,9,0,0,0,0
2020-02-10,云南省,昭通,12,0,1,0,0
2020-02-10,云南省,大理州,13,0,1,0,0
2020-02-10,云南省,丽江,7,0,1,0,0
2020-02-10,云南省,曲靖,12,0,1,0,0
2020-02-10,云南省,红河州,6,0,1,0,0
2020-02-10,云南省,普洱,4,0,0,0,0
2020-02-10,云南省,德宏州,5,0,0,0,0
2020-02-10,云南省,楚雄州,4,0,0,0,0
2020-02-10,云南省,文山州,2,0,0,0,0
2020-02-10,云南省,临沧,1,0,0,0,0
2020-02-10,北京市,东城,9,0,0,0,0
2020-02-10,北京市,西城,39,0,0,0,0
2020-02-10,北京市,朝阳,56,0,0,0,0
2020-02-10,北京市,海淀,57,0,0,0,0
2020-02-10,北京市,丰台,30,0,0,0,0
2020-02-10,北京市,石景山,13,0,0,0,0
2020-02-10,北京市,门头沟,3,0,0,0,0
2020-02-10,北京市,房山,14,0,0,0,0
2020-02-10,北京市,通州,17,0,0,0,0
2020-02-10,北京市,顺义,10,0,0,0,0
2020-02-10,北京市,昌平,19,0,0,0,0
2020-02-10,北京市,大兴,36,0,0,0,0
2020-02-10,北京市,怀柔,7,0,0,0,0
2020-02-10,北京市,密云,6,0,0,0,0
2020-02-10,北京市,延庆,1,0,0,0,0
2020-02-10,北京市,其他,25,0,0,0,0
2020-02-10,甘肃省,兰州,19,0,0,0,0
2020-02-10,甘肃省,天水,11,0,0,0,0
2020-02-10,甘肃省,定西,6,0,0,0,0
2020-02-10,甘肃省,平凉,8,0,0,0,0
2020-02-10,甘肃省,甘南州,6,0,0,0,0
2020-02-10,甘肃省,陇南,4,0,0,0,0
2020-02-10,甘肃省,白银,4,0,0,0,0
2020-02-10,甘肃省,庆阳,3,0,0,0,0
2020-02-10,甘肃省,张掖,1,0,0,0,0
2020-02-10,甘肃省,临夏州,1,0,0,0,0
2020-02-10,贵州省,贵阳,29,0,1,0,0
2020-02-10,贵州省,遵义,23,0,1,0,0
2020-02-10,贵州省,六盘水,10,0,0,0,0
2020-02-10,贵州省,安顺,4,0,0,0,0
2020-02-10,贵州省,毕节,21,0,0,0,0
2020-02-10,贵州省,铜仁,9,0,5,0,0
2020-02-10,贵州省,黔东南州,10,0,0,0,0
2020-02-10,贵州省,黔南州,8,0,3,0,0
2020-02-10,贵州省,黔西南州,4,0,0,0,0
2020-02-10,河南省,信阳,228,0,0,0,0
2020-02-10,河南省,南阳,136,0,0,0,0
2020-02-10,河南省,郑州,132,0,0,0,0
2020-02-10,河南省,驻马店,126,0,0,0,0
2020-02-10,河南省,商丘,86,0,0,0,0
2020-02-10,河南省,周口,65,0,0,0,0
2020-02-10,河南省,平顶山,54,0,0,0,0
2020-02-10,河南省,新乡,48,0,0,0,0
2020-02-10,河南省,安阳,46,0,0,0,0
2020-02-10,河南省,许昌,32,0,0,0,0
2020-02-10,河南省,漯河,31,0,0,0,0
2020-02-10,河南省,洛阳,28,0,0,0,0
2020-02-10,河南省,焦作,28,0,0,0,0
2020-02-10,河南省,开封,25,0,0,0,0
2020-02-10,河南省,鹤壁,18,0,0,0,0
2020-02-10,河南省,濮阳,11,0,0,0,0
2020-02-10,河南省,三门峡,7,0,0,0,0
2020-02-10,河南省,济源示范,4,0,0,0,0
2020-02-10,江苏省,南京,84,0,22,1,0
2020-02-10,江苏省,无锡,45,0,4,0,0
2020-02-10,江苏省,徐州,63,0,10,1,1
2020-02-10,江苏省,常州,31,0,6,0,0
2020-02-10,江苏省,苏州,80,0,13,1,0
2020-02-10,江苏省,南通,35,0,5,1,0
2020-02-10,江苏省,连云港,37,0,4,0,1
2020-02-10,江苏省,淮安,46,0,5,0,1
2020-02-10,江苏省,盐城,18,0,3,1,0
2020-02-10,江苏省,扬州,18,0,3,0,0
2020-02-10,江苏省,镇江,12,0,1,1,0
2020-02-10,江苏省,泰州,34,0,5,0,0
2020-02-10,江苏省,宿迁,12,0,3,0,0
2020-02-10,辽宁省,沈阳,26,0,2,0,0
2020-02-10,辽宁省,大连,16,0,0,0,0
2020-02-10,辽宁省,鞍山,3,0,0,0,0
2020-02-10,辽宁省,本溪,3,0,0,0,0
2020-02-10,辽宁省,丹东,7,0,0,0,0
2020-02-10,辽宁省,锦州,11,0,0,0,0
2020-02-10,辽宁省,营口,1,0,2,0,0
2020-02-10,辽宁省,阜新,8,0,0,0,0
2020-02-10,辽宁省,辽阳,3,0,0,0,0
2020-02-10,辽宁省,铁岭,4,0,0,0,0
2020-02-10,辽宁省,朝阳,6,0,0,0,0
2020-02-10,辽宁省,盘锦,11,0,0,0,0
2020-02-10,辽宁省,葫芦岛,9,0,0,0,0
2020-02-10,青海省,西宁,15,0,0,0,0
2020-02-10,青海省,海北州,3,0,0,0,0
2020-02-10,陕西省,西安,104,0,12,0,1
2020-02-10,陕西省,宝鸡,13,0,2,0,0
2020-02-10,陕西省,咸阳,17,0,2,0,0
2020-02-10,陕西省,铜川,8,0,2,0,0
2020-02-10,陕西省,渭南,14,0,0,0,0
2020-02-10,陕西省,延安,8,0,1,0,0
2020-02-10,陕西省,榆林,3,0,0,0,0
2020-02-10,陕西省,汉中,21,0,0,0,0
2020-02-10,陕西省,安康,22,0,5,0,0
2020-02-10,陕西省,商洛,7,0,1,1,0
2020-02-10,陕西省,杨凌示范,1,0,0,0,0
2020-02-10,陕西省,韩城,1,0,0,0,0
2020-02-10,新疆,乌鲁木齐,20,0,0,4,1
2020-02-10,新疆,伊犁州,10,0,0,2,0
2020-02-10,新疆,吐鲁番,1,0,0,0,0
2020-02-10,新疆,昌吉州,4,0,0,0,0
2020-02-10,新疆,巴州,3,0,0,0,0
2020-02-10,新疆,阿克苏地,1,0,0,0,0
2020-02-10,新疆,兵团第四师,7,0,0,0,0
2020-02-10,新疆,兵团第六师五家渠,1,0,0,0,0
2020-02-10,新疆,兵团第七师,1,0,0,0,0
2020-02-10,新疆,兵团第八师石河子,2,0,0,0,0
2020-02-10,新疆,兵团第九师,4,0,0,2,1
2020-02-10,新疆,兵团第十二师,1,0,0,0,0
2020-02-10,浙江省,杭州,157,0,47,16,0
2020-02-10,浙江省,宁波,151,0,18,11,0
2020-02-10,浙江省,温州,474,0,99,31,0
2020-02-10,浙江省,湖州,10,0,3,1,0
2020-02-10,浙江省,嘉兴,40,0,5,6,0
2020-02-10,浙江省,绍兴,41,0,12,7,0
2020-02-10,浙江省,金华,53,0,16,4,0
2020-02-10,浙江省,衢州,21,0,5,0,0
2020-02-10,浙江省,舟山,10,0,5,1,0
2020-02-10,浙江省,台州,143,0,35,9,0
2020-02-10,浙江省,丽水,17,0,5,1,0
2020-02-09,甘肃省,兰州,24,0,0,0,0
2020-02-09,甘肃省,天水,11,0,0,0,0
2020-02-09,甘肃省,定西,7,0,0,0,0
2020-02-09,甘肃省,甘南州,6,0,0,0,0
2020-02-09,甘肃省,陇南,4,0,0,0,0
2020-02-09,甘肃省,白银,4,0,0,0,0
2020-02-09,甘肃省,平凉,4,0,0,0,0
2020-02-09,甘肃省,张掖,2,0,0,0,0
2020-02-09,甘肃省,庆阳,2,0,0,0,0
2020-02-09,甘肃省,临夏州,1,0,0,0,0
2020-02-09,甘肃省,金昌,1,0,0,0,0
2020-02-09,安徽省,合肥,147,0,9,0,0
2020-02-09,安徽省,淮北,23,0,4,0,0
2020-02-09,安徽省,亳州,92,0,2,0,0
2020-02-09,安徽省,宿州,31,0,3,0,0
2020-02-09,安徽省,蚌埠,126,1,0,0,0
2020-02-09,安徽省,阜阳,125,0,10,0,0
2020-02-09,安徽省,淮南,23,0,4,0,0
2020-02-09,安徽省,滁州,12,0,2,0,0
2020-02-09,安徽省,六安,57,0,1,0,0
2020-02-09,安徽省,马鞍山,31,0,2,0,0
2020-02-09,安徽省,芜湖,30,0,3,0,0
2020-02-09,安徽省,宣城,6,0,1,0,0
2020-02-09,安徽省,铜陵,25,0,6,0,0
2020-02-09,安徽省,池州,15,0,1,0,0
2020-02-09,安徽省,安庆,78,0,12,0,0
2020-02-09,安徽省,黄山,9,0,1,0,0
2020-02-09,海南省,海口,28,0,0,0,0
2020-02-09,海南省,三亚,41,0,0,0,0
2020-02-09,海南省,万宁,12,0,0,0,0
2020-02-09,海南省,儋州,11,0,0,0,0
2020-02-09,海南省,澄迈,7,0,0,0,0
2020-02-09,海南省,琼海,6,0,0,0,0
2020-02-09,海南省,临高,6,0,0,0,0
2020-02-09,海南省,昌江,6,0,0,0,0
2020-02-09,海南省,陵水,4,0,0,0,0
2020-02-09,海南省,东方,3,0,0,0,0
2020-02-09,海南省,定安,3,0,0,0,0
2020-02-09,海南省,文昌,3,0,0,0,0
2020-02-09,海南省,保亭,3,0,0,0,0
2020-02-09,海南省,乐东,2,0,0,0,0
2020-02-09,海南省,琼中,1,0,0,0,0
2020-02-09,重庆市,万州,96,0,0,0,0
2020-02-09,重庆市,黔江,2,0,0,0,0
2020-02-09,重庆市,涪陵,3,0,0,0,0
2020-02-09,重庆市,渝中,19,0,0,0,0
2020-02-09,重庆市,大渡口,7,0,0,0,0
2020-02-09,重庆市,江北,24,0,0,0,0
2020-02-09,重庆市,沙坪坝,2,0,0,0,0
2020-02-09,重庆市,九龙坡,20,0,0,0,0
2020-02-09,重庆市,南岸,8,0,0,0,0
2020-02-09,重庆市,渝北,13,0,0,0,0
2020-02-09,重庆市,巴南,3,0,0,0,0
2020-02-09,重庆市,长寿,15,0,0,0,0
2020-02-09,重庆市,江津,4,0,0,0,0
2020-02-09,重庆市,合川,18,0,0,0,0
2020-02-09,重庆市,永川,5,0,0,0,0
2020-02-09,重庆市,綦江,15,0,0,0,0
2020-02-09,重庆市,大足,10,0,0,0,0
2020-02-09,重庆市,璧山,8,0,0,0,0
2020-02-09,重庆市,铜梁,8,0,0,0,0
2020-02-09,重庆市,潼南,13,0,0,0,0
2020-02-09,重庆市,荣昌,8,0,0,0,0
2020-02-09,重庆市,开州,18,0,0,0,0
2020-02-09,重庆市,梁平,4,0,0,0,0
2020-02-09,重庆市,武隆,1,0,0,0,0
2020-02-09,重庆市,城口,2,0,0,0,0
2020-02-09,重庆市,丰都,9,0,0,0,0
2020-02-09,重庆市,垫江,20,0,0,0,0
2020-02-09,重庆市,忠,16,0,0,0,0
2020-02-09,重庆市,云阳,20,0,0,0,0
2020-02-09,重庆市,奉节,13,0,0,0,0
2020-02-09,重庆市,巫山,9,0,0,0,0
2020-02-09,重庆市,巫溪,12,0,0,0,0
2020-02-09,重庆市,石柱,12,0,0,0,0
2020-02-09,重庆市,秀山,1,0,0,0,0
2020-02-09,重庆市,酉阳,1,0,0,0,0
2020-02-09,重庆市,彭水,2,0,0,0,0
2020-02-09,重庆市,两江新区,16,0,0,0,0
2020-02-09,重庆市,高新区,4,0,0,0,0
2020-02-09,重庆市,万盛经济,1,0,0,0,0
2020-02-09,广东省,深圳,368,0,0,0,0
2020-02-09,广东省,广州,313,0,0,0,0
2020-02-09,广东省,珠海,85,0,0,0,0
2020-02-09,广东省,佛山,68,0,0,0,0
2020-02-09,广东省,东莞,60,0,0,0,0
2020-02-09,广东省,中山,56,0,0,0,0
2020-02-09,广东省,惠州,50,0,0,0,0
2020-02-09,广东省,汕头,25,0,0,0,0
2020-02-09,广东省,湛江,21,0,0,0,0
2020-02-09,广东省,江门,19,0,0,0,0
2020-02-09,广东省,肇庆,14,0,0,0,0
2020-02-09,广东省,阳江,13,0,0,0,0
2020-02-09,广东省,梅州,13,0,0,0,0
2020-02-09,广东省,清远,10,0,0,0,0
2020-02-09,广东省,茂名,10,0,0,0,0
2020-02-09,广东省,揭阳,7,0,0,0,0
2020-02-09,广东省,韶关,6,0,0,0,0
2020-02-09,广东省,汕尾,5,0,0,0,0
2020-02-09,广东省,潮州,5,0,0,0,0
2020-02-09,广东省,河源,3,0,0,0,0
2020-02-09,河北省,唐山,28,0,2,2,0
2020-02-09,河北省,沧州,28,1,8,6,0
2020-02-09,河北省,邯郸,27,0,2,2,0
2020-02-09,河北省,保定,26,0,8,2,0
2020-02-09,河北省,石家庄,25,0,3,3,0
2020-02-09,河北省,廊坊,24,0,5,0,0
2020-02-09,河北省,邢台,21,1,4,1,0
2020-02-09,河北省,张家口,17,0,2,4,0
2020-02-09,河北省,衡水,8,0,0,1,0
2020-02-09,河北省,承德,7,0,1,0,0
2020-02-09,河北省,秦皇岛,7,0,0,1,0
2020-02-09,湖北省,武汉,16902,681,0,0,0
2020-02-09,湖北省,孝感,2541,33,0,0,0
2020-02-09,湖北省,黄冈,2252,45,0,0,0
2020-02-09,湖北省,随州,1049,10,0,0,0
2020-02-09,湖北省,荆州,1045,15,0,0,0
2020-02-09,湖北省,襄阳,1019,9,0,0,0
2020-02-09,湖北省,黄石,805,3,0,0,0
2020-02-09,湖北省,宜昌,749,8,0,0,0
2020-02-09,湖北省,鄂州,725,24,0,0,0
2020-02-09,湖北省,荆门,641,20,0,0,0
2020-02-09,湖北省,咸宁,507,4,0,0,0
2020-02-09,湖北省,十堰,481,0,0,0,0
2020-02-09,湖北省,仙桃,416,7,0,0,0
2020-02-09,湖北省,天门,217,10,0,0,0
2020-02-09,湖北省,恩施州,187,0,0,0,0
2020-02-09,湖北省,潜江,85,2,0,0,0
2020-02-09,湖北省,神农架林区,10,0,0,0,0
2020-02-09,江西省,南昌,189,0,35,0,0
2020-02-09,江西省,新余,105,0,18,0,0
2020-02-09,江西省,上饶,103,0,12,0,0
2020-02-09,江西省,九江,101,0,7,0,0
2020-02-09,江西省,宜春,77,0,10,0,0
2020-02-09,江西省,赣州,71,0,6,0,0
2020-02-09,江西省,抚州,64,0,9,0,0
2020-02-09,江西省,萍乡,25,0,1,0,0
2020-02-09,江西省,吉安,18,0,2,0,0
2020-02-09,江西省,鹰潭,12,0,1,0,0
2020-02-09,江西省,景德镇,5,0,1,0,0
2020-02-09,江西省,赣江新区,1,0,0,0,0
2020-02-09,山东省,济南,44,0,7,1,0
2020-02-09,山东省,青岛,52,1,10,3,0
2020-02-09,山东省,淄博,16,0,1,0,0
2020-02-09,山东省,枣庄,21,0,1,1,1
2020-02-09,山东省,烟台,39,0,3,2,0
2020-02-09,山东省,潍坊,37,0,1,1,0
2020-02-09,山东省,济宁,39,0,8,1,0
2020-02-09,山东省,泰安,26,0,1,0,1
2020-02-09,山东省,威海,35,0,8,2,0
2020-02-09,山东省,日照,15,0,2,0,0
2020-02-09,山东省,临沂,42,0,6,6,1
2020-02-09,山东省,德州,32,0,4,4,2
2020-02-09,山东省,聊城,34,0,2,0,0
2020-02-09,山东省,滨州,11,0,4,0,0
2020-02-09,山东省,菏泽,16,0,5,0,1
2020-02-09,山西省,晋中,32,0,8,2,0
2020-02-09,山西省,运城,18,0,4,0,1
2020-02-09,山西省,大同,11,0,3,0,0
2020-02-09,山西省,吕梁,6,0,3,0,0
2020-02-09,山西省,太原,17,0,3,3,1
2020-02-09,山西省,朔州,7,0,1,0,1
2020-02-09,山西省,长治,7,0,0,2,0
2020-02-09,山西省,晋城,8,0,2,0,2
2020-02-09,山西省,忻州,7,0,0,1,0
2020-02-09,山西省,阳泉,4,0,0,1,0
2020-02-09,山西省,临汾,2,0,1,0,0
2020-02-09,天津市,河北,10,0,1,0,0
2020-02-09,天津市,河东,10,0,1,1,0
2020-02-09,天津市,河西,4,0,0,0,0
2020-02-09,天津市,和平,6,0,1,0,0
2020-02-09,天津市,南开,3,0,0,0,0
2020-02-09,天津市,宝坻,32,0,0,1,0
2020-02-09,天津市,东丽,4,0,0,0,0
2020-02-09,天津市,西青,4,0,0,0,0
2020-02-09,天津市,红桥,2,0,1,0,0
2020-02-09,天津市,滨海新区,3,0,0,0,0
2020-02-09,天津市,宁河,4,0,0,0,0
2020-02-09,天津市,津南,1,0,0,0,0
2020-02-09,天津市,武清,1,0,0,0,0
2020-02-09,天津市,北辰,1,0,0,0,0
2020-02-09,天津市,其他,6,0,0,0,0
2020-02-09,西藏,待明确地,1,0,0,0,0
2020-02-09,澳门,澳门,10,0,0,0,0
2020-02-09,福建省,福州,63,0,0,0,0
2020-02-09,福建省,厦门,28,0,0,0,0
2020-02-09,福建省,漳州,16,0,0,0,0
2020-02-09,福建省,泉州,42,0,0,0,0
2020-02-09,福建省,三明,13,0,0,0,0
2020-02-09,福建省,莆田,51,0,0,0,0
2020-02-09,福建省,南平,18,0,0,0,0
2020-02-09,福建省,龙岩,6,0,0,0,0
2020-02-09,福建省,宁德,24,0,0,0,0
2020-02-09,广西,南宁,37,0,0,1,1
2020-02-09,广西,柳州,22,0,0,0,0
2020-02-09,广西,桂林,30,0,0,0,1
2020-02-09,广西,梧州,5,0,0,0,0
2020-02-09,广西,北海,35,0,0,1,0
2020-02-09,广西,防城港,17,0,0,0,2
2020-02-09,广西,钦州,8,0,0,0,0
2020-02-09,广西,贵港,8,0,0,1,0
2020-02-09,广西,玉林,9,0,0,0,1
2020-02-09,广西,百色,3,0,0,0,0
2020-02-09,广西,贺州,4,0,0,0,0
2020-02-09,广西,河池,21,1,0,2,4
2020-02-09,广西,来宾,11,0,0,0,0
